Code,BarCode,Name,Plu,Price,Mojodi,Consumer
6263856100407,6263856100407,خوشبو کننده هوا کنسروي جي ام زرد,NULL,0,0,0
6263856100421,6263856100421,خوشبو کننده هوا کنسروي جي ام مشکي,NULL,0,0,0
6263856100438,6263856100438,خوشبو کننده هوا کنسروي جي ام سبز,NULL,0,0,0
6263856100469,6263856100469,خوشبو کننده هوا کنسروي جي ام صورتي,NULL,0,0,0
6263856100476,6263856100476,خوشبو کننده هوا کنسروي جي ام ابي,NULL,0,0,0
6263872200013,6263872200013,دستمال 200 برگ شيدسان,NULL,0,0,0
6263872200020,6263872200020,دستمال طرح نقشه 300 برگ شيدسان,NULL,0,0,0
6263872200037,6263872200037,دستمال لوله اي شيدسان,NULL,0,0,0
6263883000220,6263883000220,ابليمو هله 1/5,NULL,0,0,0
6263897100015,6263897100015,کنسرو تن ماهي اداک,NULL,110000,35,149000
6263897200050,6263897200050,سرکه سفيد 3 ليتري ياس,NULL,0,0,0
6263922100027,6263922100027,شکلات صبحانه پارانو,NULL,0,0,0
6263923300136,6263923300136,تخم شربتي انبه وارول,NULL,0,0,0
6263936300024,6263936300024,صابون سبز دورو,NULL,0,0,0
6263936300031,6263936300031,صابون زرد دورو,NULL,0,0,0
6263936300048,6263936300048,صابون صورتي دورو,NULL,0,0,0
6263936300055,6263936300055,صابون سفيد دورو,NULL,0,0,0
6263948800031,6263948800031,سيگار اپرا نقره اي,NULL,0,0,0
6263957100047,6263957100047,پوشک ماي بي بي 0 22 عددي,NULL,162000,-6,186000
6263957100054,6263957100054,پوشک ماي بي بي 1 22 عددي,NULL,180000,-16,186000
6263957100061,6263957100061,پوشک ماي بي بي 2 18 عددي,NULL,195000,-12,206500
6263957100078,6263957100078,پوشک ماي بي بي 4 12 عددي,NULL,195000,-42,206500
6263957100085,6263957100085,"پوشک ماي بي بي 5 10 عددي ",NULL,195000,-39,206500
6263957100092,6263957100092,پوشک ماي بي بي 2 44 عددي,NULL,470000,-21,490000
6263957100108,6263957100108,پوشک ماي بي بي 3 38 عددي,NULL,530000,-28,542500
6263957100115,6263957100115,پوشک ماي بي بي 4 34 عددي,NULL,530000,-70,542500
6263957100122,6263957100122,ماي بي بي دوبل4 مثبت,NULL,530000,-24,542500
6263957100146,6263957100146,پوشک ماي بي بي 6 24 عددي,NULL,530000,-32,542500
6263957100153,6263957100153,پوشک ماي بي بي 3 14 عددي,NULL,195000,-21,206500
6263957100184,6263957100184,نوار بهداشتي 10 عدد 3 قطره بنفش ماي ليدي,NULL,0,0,0
6263957100207,6263957100207,ماي ليدي لار نارني مشبک,NULL,0,0,0
6263957100214,6263957100214,نوار بالدار نازک ماي ليدي,NULL,0,0,0
6263957100290,6263957100290,پوشک ماي بي بي 1 40 عددي,NULL,308000,-21,328000
6263957100450,6263957100450,"ايزي لايف16 عددي متوسط ",NULL,718000,-20,765000
6263957100474,6263957100474,ايزي لايف 14 عددي لارج,NULL,718000,-17,765000
6263957100481,6263957100481,پوشک نرمال سايز 1 کوکومي,NULL,107000,-2,112000
6263957100498,6263957100498,پوشک نرمال سايز 2 کوکومي,NULL,107000,-1,112000
6263957100504,6263957100504,پوشک نرمال سايز 3 کوکومي,NULL,100000,-9,112000
6263957100511,6263957100511,پوشک نرمال سايز 4 کوکومي,NULL,100000,-9,112000
6263957100528,6263957100528,پوشک نرمال سايز 5 کوکومي,NULL,113000,-17,119000
6263957100535,6263957100535,کوکومي پوشک دوقلوسايز3,NULL,465000,0,560000
6263957100566,6263957100566,پوشک ماي بي بي 5 28 عددي,NULL,530000,-85,542500
6263957100580,6263957100580,پوشک ماي بي بي شرتي 4,NULL,250000,-15,290000
6263957100597,6263957100597,پوشک ماي بي بي شرتي سايز 5,NULL,280000,-8,340000
6263957100603,6263957100603,پوشک ماي بي بي شرتي سايز 6,NULL,340000,-1,390000
6263957100696,6263957100696,پوشاک ماي بي بي نيو دوبل 4,NULL,0,0,0
6263957101068,6263957101068,پوشک دوقلو سايز 5 کوکومي,NULL,360000,-30,399000
6263957101075,6263957101075,پوشک دوقلو سايز 4 کوکومي,NULL,360000,-27,399000
6263967100235,6263967100235,کره بادام زميني با کرم کاکائو,NULL,175000,-1,185000
6263967100334,6263967100334,کره بادام زميني عسلي دکتر بادام,NULL,195000,-1,210000
6263967100365,6263967100365,کره بادام زميني,NULL,175000,-6,185000
6263967100471,6263967100471,کرم کنجد دکتر بادام,NULL,175000,-1,185000
6263972400030,6263972400030,بيسکوييت خوشه ساده 190گرم ستاک,NULL,0,0,0
6263972400221,6263972400221,ستاک با شهد توت,NULL,0,0,0
6263972400238,6263972400238,بيسکوييت ستاک,NULL,32000,-17,35000
6263988100016,6263988100016,گوش پاک کن نازنيکا,NULL,30000,0,0
6263994800061,6263994800061,خمير دندان ارگانيک هيشو,NULL,210000,-10,0
6263996700161,6263996700161,روغن زيتون مانياد 450 سي سي,NULL,420000,-12,475000
6263996700246,6263996700246,مانياد روغن سرخ کردني 1800 سي سي,NULL,680000,-5,809000
6263996700253,6263996700253,مانياد روغن سرخ کردني 900 سي سي,NULL,370000,-11,429000
6264078400177,6264078400177,بستني يک ليتري توت فرنگي دومينو,NULL,0,0,0
6264078400191,6264078400191,بستني زعفراني اليتري,NULL,0,0,0
6264078400214,6264078400214,بستني يک ليتري طالبي دو مينو,NULL,0,0,0
6264078400368,6264078400368,بستني الپيرال دومينو,NULL,0,0,0
6264078400436,6264078400436,بستني چوبي وانيلي دومينو,NULL,0,0,0
6264078400450,6264078400450,بستني سالار دو مينو,NULL,0,0,0
6264078400641,6264078400641,بستني چوبي شيري شکلات دومينو,NULL,0,0,0
6264078400702,6264078400702,بستني شيري ساده دو مينو,NULL,0,0,0
6264078400719,6264078400719,بستني عروسکي دو مينو,NULL,0,0,0
6264078400832,6264078400832,بستني چوبي موزي دومينو,NULL,0,0,0
6264078401792,6264078401792,بستني کارنينو وانيلي دو مينو,NULL,0,0,0
6264078402003,6264078402003,بستني ويکتوريا دومينو,NULL,0,0,0
6264078402065,6264078402065,بستني معجون دومينو,NULL,0,0,0
6264078402089,6264078402089,بستني موزي 1 کيلو دومينو,NULL,0,0,0
6264078402140,6264078402140,بستني وانيلي يک ليتري دو مينو,NULL,0,0,0
6264078402171,6264078402171,بستني معمولي ليواني وانيلي دو مينو,NULL,0,0,0
6264078402188,6264078402188,بستني سوت مک دومينو,NULL,0,0,0
6264078402232,6264078402232,بستني يک ليتري شکلاتي دو مينو,NULL,0,0,0
6264078402263,6264078402263,بستني کاليپو آلبالو دومينو,NULL,0,0,0
6264078402294,6264078402294,بستني کاليپو دومينو,NULL,0,0,0
6264078402324,6264078402324,بستني ميوه( فالوده) دو مينو,NULL,0,0,0
6264078402362,6264078402362,بستني کاليپو هلو دومينو,NULL,0,0,0
6264078402409,6264078402409,شير استريل پرچرب دومينو,NULL,0,0,0
6264078402416,6264078402416,شير استريل پر چرب يک ليتري دومينو,NULL,0,0,0
6264078402447,6264078402447,شير استريل دو مينو کم چرب,NULL,0,0,0
6264078402560,6264078402560,شير طالبي 200 دو مينو,NULL,0,0,0
6264078402591,6264078402591,شير عسل 200 دومينو,NULL,0,0,0
6264078402614,6264078402614,شير کاکائو 200 دومينو,NULL,0,0,0
6264078402645,6264078402645,شير موز 200دومينو,NULL,0,0,0
6264078402683,6264078402683,شير قهوه دو مينو,NULL,0,0,0
6264078403185,6264078403185,بستني چوبي با روکش ميوه دومينو,NULL,0,0,0
6264078403277,6264078403277,بستني قيفي دورادو دومينو 30 عددي,NULL,0,0,0
6264078403840,6264078403840,بستني مگنوليا کلاسيک دو مينو,NULL,0,0,0
6264078404090,6264078404090,بستني شيري توت فرنگي,NULL,0,0,0
6264078404946,6264078404946,دسر پودينگي بيسکوييت دومينو,NULL,23500,-16,25000
6264078404953,6264078404953,دسر پودينگي توت فرنگي دومينو,NULL,23500,-19,25000
6264078404960,6264078404960,دسر پودينگي شکلات دومينو,NULL,23500,-28,25000
6264078404984,6264078404984,دسر پودينگي کرم کارامل دومينو,NULL,23500,-29,25000
6264078404991,6264078404991,دسر پودينگي تافي دومينو,NULL,23500,-3,25000
6264078405004,6264078405004,دسر پودينگي طالبي دومينو,NULL,23000,-16,25000
6264078405028,6264078405028,دسر پودينگي موزي دومينو,NULL,23500,-18,25000
6264078405035,6264078405035,دسر پودينگي وانيلي دومينو,NULL,23000,-16,25000
6264078405066,6264078405066,نوشيدني شکلاتي دومينو,NULL,0,0,0
6264078405103,6264078405103,دنت طالبي,NULL,0,0,0
6264078405110,6264078405110,دسر پودينگي زعفران دومينو,NULL,23500,-14,25000
6264078406025,6264078406025,بستني چوبي کاکايويي,NULL,0,0,0
6264078406438,6264078406438,بستني طالبي دومينو,NULL,0,0,0
6264078406537,6264078406537,بستني اسکمو دومينو,NULL,0,0,0
6264078406865,6264078406865,بستني ليمو دومينو,NULL,0,0,0
6264078407350,6264078407350,بستني سوهان دومينو,NULL,0,0,0
6264078407671,6264078407671,دسر پودينگي شکلات فندق دومينو,NULL,23500,-9,25000
6264078407930,6264078407930,بستني گز الدورادو دومينو,NULL,0,0,0
6264078407961,6264078407961,بستني قيفي الدرادو کارنينو,NULL,0,0,0
6264078408005,6264078408005,بستني اسپيرادو دومينو,NULL,0,0,0
6264078408067,6264078408067,بستني ويفرادو الدورادو دومينو,NULL,0,0,0
6264078408258,6264078408258,بستني بيسکو الدورادو دومينو,NULL,0,0,0
6264078408265,6264078408265,دسر پودينگي شکلات بادام زميني,NULL,23500,-11,25000
6264078408494,6264078408494,کيک بستني دومينو,NULL,0,0,0
6264078409798,6264078409798,دسر پودينگي شکلات نارگيل دومينو,NULL,23000,-7,25000
6264234100118,6264234100118,هاي کلين دستمال 200 برگ طرح خورشيد,NULL,56000,-64,59760
6264234100132,6264234100132,دستمال300 برگ هاي کلين طرح ارکيده,NULL,82000,-4,91200
6264234100309,6264234100309,دستمال300 برگ هاي کلين طرح زر گل,NULL,82000,6,103200
6264234100354,6264234100354,دستمال300 برگ هاي کلين طرح گلبرگ,NULL,82000,6,103200
6264234100408,6264234100408,دستمال توالت 6 قلو ساده هاي کلين,NULL,210000,1,251280
6264234100422,6264234100422,هاي کلين دستمال توالت شش قلو گلدار,NULL,285000,-24,301536
6264234100446,6264234100446,دستمال توالت 9 قلو ساده هاي کلين,NULL,330000,2,384000
6264234100453,6264234100453,دستمال توالت دو قلو ساده هاي کلين,NULL,72000,-44,84000
6264234100569,6264234100569,دستمال200 برگ هاي کلين طرح گلگون,NULL,49500,-80,59760
6264234100767,6264234100767,دستمال300 برگ هاي کلين طرح شراره,NULL,83000,-40,91200
6264234101092,6264234101092,دستمال200 برگ هاي کلين طرح خورشيد,NULL,49500,9,59760
6264234101207,6264234101207,دستمال توالت 4 قلو ساده هاي کلين,NULL,152000,0,167760
6264234101320,6264234101320,دستمال300 برگ هاي کلين طرح لاله,NULL,83000,3,91200
6264234101900,6264234101900,دستمال نايلوني 200 برگ اقتصادي هاي کلين,NULL,405000,25,564000
6264234101917,6264234101917,دستمال توالت 12 تايي هاي کلين,NULL,380000,0,504000
6264257100379,6264257100379,چاي 500 گرمي محسن,NULL,0,0,0
6264705500027,6264705500027,روغن ذرت 1620 گرمي زراويل,NULL,325000,-5,449000
6264707000273,6264707000273,سرم مو,NULL,0,0,0
6264707000358,6264707000358,اسپري مو بيول,NULL,0,0,0
6264956672580,6264956672580,سفره پارسا,NULL,0,0,0
6264961900050,6264961900050,ادامس اکشن اکاليپتوس,NULL,55000,0,60000
6264961900067,6264961900067,ادامس اکشن نعنا فلفلي,NULL,0,0,0
6264961900074,6264961900074,ادامس سيب ترش و ليمو اکشن,NULL,55000,0,60000
6264961900081,6264961900081,آدامس اکشن بيداري با(نعناي خنک)دراژه ب شکر,NULL,55000,0,60000
6264961900470,6264961900470,ادامس بايودنت نعناع,NULL,37500,-78,40000
6264961900562,6264961900562,ادامس بايودنتت موزي,NULL,0,0,0
6264961900579,6264961900579,ادامس بايودنت اکاليپتوس,NULL,35000,-29,40000
6264961900586,6264961900586,ادامس بايودنت دارچين,NULL,0,0,0
6264961900593,6264961900593,ادامس بايودنت هندوانه,NULL,35000,-58,40000
6264961900760,6264961900760,ادامس بايودنت توت فرنگي,NULL,37500,-64,40000
6264961900791,6264961900791,ادامس بايودنت استوايي,NULL,35000,-51,40000
6264961900807,6264961900807,ادامس بايودنت طالبي,NULL,37500,-68,40000
6264961901026,6264961901026,ادامس بايودنت موهيتو,NULL,0,0,0
6264961901040,6264961901040,ادامس بايودنت استاردنت,NULL,0,0,0
6264961901057,6264961901057,ادامس بايودنت انگور قرمز,NULL,0,0,0
6264961901064,6264961901064,ادامس بايودنت پاکتي نعناع,NULL,0,0,0
6264961901071,6264961901071,ادامس بايودنت پاکتي اکاليپتوس,NULL,0,0,0
6264961901125,6264961901125,ادامس ويتادنت,NULL,0,0,0
6264961901460,6264961901460,ادامس بادکنکي بايوذنت توت,NULL,0,0,0
6264961901545,6264961901545,ادامس بادکنکي بايودنت دارچين,NULL,0,0,0
6264961902252,6264961902252,ادامس قوطي اکاليپتوس اکشن,NULL,185000,-1,200000
6264961902313,6264961902313,کافي ميکس اکشن,NULL,18500,0,20000
6264961902320,6264961902320,شکلات داغ اکشن,NULL,24000,-5,25000
6264961902337,6264961902337,کاپوچينو اکشن,NULL,25000,0,24000
6264961902412,6264961902412,ادامس اکشن دراکو,NULL,45000,-3,50000
6264961902443,6264961902443,ادامس ترش اکشن ب شکر طعم بلک هول-دراژه,NULL,0,0,0
6264961902931,6264961902931,ادامس نعنا اکشن,NULL,55000,0,60000
6265235010321,6265235010321,چسب 123 کوچک,NULL,0,0,0
6265258751225,6265258751225,فريزر رولي طاووسي,NULL,0,0,0
6265258756428,6265258756428,سفره کاغذي اطلسي,NULL,0,0,0
6265316500017,6265316500017,کيسه فريزر چيتا,NULL,0,0,0
6265417844157,6265417844157,زباله رولي نرگسي,NULL,0,0,0
6265458520485,6265458520485,کادوئي بهار مشکي قافلانکوه,NULL,300000,0,330000
6265458540742,6265458540742,کادويي گلنار قافلانکوه,NULL,168000,0,180000
6265458540827,6265458540827,ژله نوشيدني شفاف سايز 3,NULL,9500,-36,10000
6265458541190,6265458541190,پاستيل سطلي شيلا,NULL,94000,-12,100000
6265458541374,6265458541374,"اسارت مينيون ",NULL,33000,-37,35000
6265458542227,6265458542227,پاستيل لوله اي ايستاده مارابو,NULL,65000,-12,70000
6265458542241,6265458542241,پاستيل پيچي مارابو 100 گرمي,NULL,47000,-14,50000
6265547620287,6265547620287,کيسه فريزر جعبه اي اسان مصرف,NULL,0,0,0
