CodeOst,Code,Name
28,2802114,جعل
28,2802115,ارند
28,2802116,سرخلوابول  خبر
28,2802117,بردراسون
28,2802119,بهرم  مرغابي
28,2802123,برم  مرخاني
28,2802124,بيمنجگان
28,2802125,چاه  بردي
28,2802126,شيرازي
28,2802127,دمعباس
28,2802128,پي  سيدون
28,2802129,دلياسيرعليا
28,2802132,تمبي
28,2802133,تنگ
28,2802134,تنگ سادات
28,2802136,کهناب
28,2802137,قلعه  رييس
28,2802138,بناري  شعطي
28,2802140,القچين عليا
28,2802141,اوند
28,2802142,المور
28,2802143,نشان
28,2802144,گهناب
28,2802146,برديان
28,2802147,قلم  رييس
28,2802200,بهميي
28,2802201,بهميي  گرمسيري  جنوبي
28,2802202,ليکک
28,2802203,بهميي  گرمسيري  شمالي
28,2802204,قلعه  ممبي
28,2802205,سراسياب يوسفي
28,2802300,چاروسا
28,2802301,طيبي  سرحدي  شرقي
28,2802302,جاروده
28,2802303,طيبي  سرحدي  غربي
28,2802304,قلعه  رييسي
28,2802400,ديشموک
28,2802401,بهميي  سرحدي  شرقي
28,2802402,اجم
28,2802403,پاتاوه  اجم
28,2802404,بهميي  سرحدي  غربي
28,2802405,اسفندان
28,2802500,چرام
28,2802501,کره  شهبازي
28,2802502,سرفارياب
28,2802503,برافتاب
28,2802600,لنده
28,2802601,طيبي  گرمسيري  شمالي
28,2802602,عالي  طيب
28,2802603,چهارراه  عالي  طيب
28,2802604,طيبه  گرمسيري
28,2802901,سنقراباد
28,2802902,طوليان
28,2802903,امامزاده  محمود
28,2802904,سريري
28,2802905,کوشک
28,2802906,کتج
28,2802907,ابريزک
28,2802908,کوه  راک
28,2802909,باغ  ملک
28,2802910,بناري  سفلي
28,2802911,دره  زنگ
28,2802912,دم  طبوح
28,2802913,چهارگود
28,2802914,عروه
28,2802915,بهمن ياري
28,2802916,خانک بالا
28,2802917,شيخ  هابيل
28,2802918,سريري  مشدي  اسد
28,2802919,قلعه  راک
28,2802920,روشن اباد
28,2802921,ده  شيخ
28,2802922,فيلگاه
28,2802923,بيشه
28,2802925,دره  کن
28,2802926,پاطاوه
28,2802927,پاوه
28,2802928,پايين زرد
28,2802929,اتشگاه
28,2802930,ابمو
28,2802931,اميرآباد
28,2802932,پوده
28,2802933,خرکده
28,2802934,ده  قاضي
28,2802935,پيلي
28,2802936,بهارقلم
28,2802937,دلياسير
28,2802938,دره  بيک
28,2802939,قلعه  جلو
28,2802940,کهپات
28,2802941,سيلاب
28,2802942,تل  بابنه
28,2802943,اسکندري
28,2802944,تلخ  اب
28,2802945,تل  گرد
28,2802946,تلوندي
28,2802947,کاظم  اباد
28,2802948,تنگ ناياب
28,2802950,درغک
28,2802951,برم  شيراصله
28,2802952,اپقچين سفلي
28,2802953,کتا
28,2802954,دم  عباس
28,2802955,تيرابگوسه
28,2802956,سيداباد
28,2802957,سريري  لندي  اسد
28,2802958,رودتلخ
28,2802959,سرماهو
28,2802960,جندارقوي
28,2802961,دم  تنگ
28,2802962,ادرکان
28,2802963,شوتاور
28,2802964,عزيزي
28,2802965,کونديده
28,2802966,دم  تنگ عروه
28,2802967,القجين سفلي
28,2802968,جلو
28,2802969,شيخ  حسين
28,2802970,مونه
28,2802971,معيخ  حسين
28,2802972,گرداب
28,2802973,مال  ملاسفلي
28,2802974,مهد
28,2802975,لير
28,2802976,گلاب
28,2802977,گچي
28,2802978,ليرکوچک
28,2802979,ناصراباد
28,2802980,مال  اخوند
28,2802981,حومه
28,2803000,گچساران
28,2803100,مرکزي  گچساران
28,2803101,دوگنبدان
28,2803102,ليشتر
28,2803103,علي  ابادليشتر
28,2803104,بويراحمدگرمسيري
28,2803105,ديل
28,2803106,امام  زاده  جعفر
28,2803107,بي  بي  حکيمه
28,2803108,باباکلان
28,2803200,باشت
28,2803201,بابويي
28,2803202,کوه  مره  خامي
28,2803203,ابدهگاه
28,2803205,باشت وبابويي
28,2803901,چهارتنگ
28,2803902,ارد
28,2803903,خريل
28,2803904,اشرين
28,2803905,شابهرام
28,2803906,کگله
28,2803907,شامبراکان
28,2803908,خان احمد
28,2803910,بابامحمد
28,2803911,باباي  کلان
28,2803912,اب شيرين
28,2803914,کلگه
28,2803915,تل  چگاه
28,2803916,بندعلي  ياري
28,2803917,مارين
28,2803918,لکه  گان
28,2803919,منصوراباد
28,2803920,نازمکان
28,2899902,سردرود
28,2899903,پشکر
28,2899904,صيدان
28,2899905,اشيان
29,2900000,استان زنجان
29,2901000,زنجان
29,2901100,مرکزي  زنجان
29,2901101,بوغداکندي
29,2901102,بناب
29,2901103,تهم
29,2901104,همايون
29,2901105,زنجانرودبالا
29,2901106,اسفنجين
29,2901107,قره  پشتلوي  پايين
29,2901108,قبله  بلاغي
29,2901109,قره  پشتلوي  بالا
29,2901110,ارمغانخانه
29,2901111,معجزات
29,2901112,اژدهاتو
29,2901113,قلتوق
29,2901200,ايجرود
29,2901201,ايجرودبالا
29,2901202,زرين اباد -  ايجرود
29,2901203,ايجرودپايين
29,2901204,حلب
29,2901205,سعيداباد
29,2901300,انگوران
29,2901301,دندي
29,2901302,قلعه  جوق
29,2901303,سونتو
29,2901400,زنجانرود
29,2901401,زنجانرودپايين
29,2901402,نيک پي
29,2901403,چابپاره  بالا
29,2901404,قره  بوته
29,2901405,چابپاره  پايين
29,2901406,حصار
29,2901407,غني  بيگلو
29,2901408,اندابادعليا
29,2901500,طارم  عليا
29,2901501,اب بر
29,2901502,گيلوان
29,2901503,چورزق
29,2901504,درام
29,2901505,دستجرده
29,2901600,ماه  نشان
29,2901601,قزل  گچيلو
29,2901602,قره  گل
29,2901603,اورياد
29,2901604,پري
29,2901901,گنج  اباد
29,2901902,مياندره
29,2901903,محسن اباد
29,2901904,هليل  اباد
29,2901905,خو1يين
29,2901906,سياه  رود
29,2901907,ريحان
29,2901908,سنگر
29,2901909,کرزبر
29,2901910,شيخله
29,2901911,قيطول
29,2901912,سهندسفلي
29,2902000,ابهر
29,2902100,مرکزي  ابهر
29,2902101,ابهررود
29,2902102,کينه  ورس
29,2902103,حومه -  مرکزي  ابهر
29,2902104,شريف اباد
29,2902105,دولت آباد
29,2902106,درسجين
29,2902200,خرمدره
29,2902201,صايين قلعه
29,2902202,هيدج
29,2902203,قلعه  حسينه
29,2902204,عميداباد
29,2902300,سلطانيه
29,2902301,قره  بلاغ
29,2902302,سنبل  اباد
29,2902303,گوزلدره
29,2902304,گوزلدره  سفلي
29,2902901,بوجي
29,2902902,ارهان
29,2902903,اسلام آباد
29,2902904,قفس اباد
29,2902905,کبودچشم
29,2903000,تاکستان
29,2903100,مرکزي  تاکستان
29,2903101,قاقازان شرقي
29,2903102,يحيي  اباد
29,2903103,قاقازان غربي
29,2903104,نيکويه
29,2903105,نرجه
29,2903200,ضيااباد
29,2903201,دودانگه  عليا
29,2903202,فارسجين
29,2903203,دودانگه  سفلي
29,2903204,حسين آباد
29,2903300,خرمدشت
29,2903301,رامندشمالي
29,2903302,نهاوند
29,2903303,افشاريه
29,2903304,رحيم آباد
29,2903901,اسيان
29,2903902,کلنجين
29,2904000,خدابنده
29,2904100,مرکزي  خدابنده
29,2904101,قيدار
29,2904102,کرسف
29,2904103,حومه -  مرکزي  خدابنده
29,2904104,دوتپه  سفلي
29,2904105,سهرورد
29,2904106,خرارود
29,2904107,محمودآباد
29,2904200,سجاس رود
29,2904201,اقبلاق
29,2904300,افشار
29,2904301,گرماب
29,2904302,شيوانات
29,2904303,قشلاقات افشار
29,2904304,باش قشلاق
29,2904400,بزينه  رود
29,2904401,کهلا
29,2904402,زرينه  رود
29,2904403,زرين اباد -  بزينه  رود
29,2904901,نوراباد
29,2999901,سيردان
29,2999902,دودانگه
29,2999903,دشت ابي
29,2999904,چايبار
29,2999905,ابر
31,3100000,استان خراسان جنوبي
31,3101000,بيرجند
31,3101100,مرکزي  بيرجند
31,3101200,خوسف
31,3102000,سربيشه
31,3102100,مرکزي  سربيشه
31,3102200,مود
31,3103000,قاينات
31,3103100,مرکزي  قاينات
31,3103101,قاين
31,3103102,اسفدن
31,3103200,سده
31,3103201,ارين شهر
31,3103300,نيمبلوک
31,3103302,خضري  دشت بياض
31,3103400,زيرکوه
31,3103401,حاجي آباد
31,3103500,زهان
31,3104000,نهبندان
31,3104100,مرکزي  نهبندان
31,3104200,شوسف
31,3105000,سرايان
31,3105100,مرکزي  سرايان
31,3105102,ايسک
31,3105200,سه  قلعه
31,3106000,درميان
31,3106100,مرکزي  درميان
31,3106101,اسديه
31,3107000,فردوس
31,3107100,بشرويه
31,3108000,طبس
44,4400000,استان مرکزي
44,4401000,اراک
44,4401100,مرکزي  اراک
44,4401101,سنجان
44,4401102,مشک اباد
44,4401104,معصوميه
44,4401105,سده
44,4401106,مشهدميقان
44,4401107,ايپک اباد
44,4401108,ساروق
44,4401109,اميريه
44,4401110,مرزيجران
44,4401111,امان اباد
44,4401112,شمس اباد
44,4401113,قاسم  اباد
44,4401114,داوداباد
44,4401200,خنداب
44,4401201,دهچال
44,4401202,سنگ سفيد
44,4401203,طورگير
44,4401204,اناج
44,4401205,جاورسيان
44,4401206,سيران
44,4401207,ايجان
44,4401208,سوزان
44,4401300,وفس
44,4401301,کميجان
44,4401302,اسفندان
44,4401303,خنجين
44,4401304,خسروبيک
44,4401305,ميلادجرد
44,4401307,درويشان
44,4401308,چوگان
44,4401901,کرهکرود
44,4401902,طرسزد
44,4401903,فريداباد
44,4401904,عيزجه
44,4401905,سنگ کور
44,4401906,ابراهيم آباد
44,4401907,سمقاور
44,4401908,انجدان
44,4401909,ده  نو
44,4401910,فيجان
44,4401911,چشمه
44,4401912,جمال  اباد
44,4401913,موت اباد
44,4401914,نمک کور
44,4401915,گنجگلي
44,4401916,نظم  اباد
44,4401917,مست سفلي
44,4401918,مست عليا
44,4401919,مزيداباد
44,4401920,مشهدالکوبه
44,4402000,اشتيان
44,4402100,مرکزي  اشتيان
44,4402101,مزرعه  نو
44,4402102,گرگان
44,4402103,سياوشان
44,4403000,تفرش
44,4403100,مرکزي  تفرش
44,4403101,رودبار
44,4403102,جغتان
44,4403103,بارزجان
44,4403104,خرازان
44,4403105,خانک
44,4403106,کوه  پناه
44,4403107,شهراب
44,4403200,فراهان
44,4403201,فرمهين
44,4403202,فشک
44,4403901,کهبوعليا
44,4403902,عزيزاباد
44,4403903,مجدابادکهنه
44,4403904,رودبارتفرش
44,4404000,خمين
44,4404100,مرکزي  خمين
44,4404101,اشناخور
44,4404102,دهنو
44,4404103,حمزه  لو
44,4404104,سرکويه
44,4404105,خرم  دشت
44,4404106,قورچي  باشي
44,4404107,رستاق
44,4404108,فرنق
44,4404109,صالحان
44,4404110,گلدشت
44,4404111,گله  زن
44,4404112,رباطمراد
44,4404113,امام  زاده  يوجان
44,4404114,چهارچشمه
44,4404901,قيدو
44,4404902,خشتيجان
44,4404903,کوکه
44,4404904,تلخستان سفلي
44,4404905,خوگان
44,4404906,دره
44,4404907,طنجران
44,4404908,ورچه
44,4404909,ميشيجان
44,4404910,لوزدر
44,4405000,دليجان
44,4405100,مرکزي  دليجان
44,4405101,نراق
44,4405102,دودهک
44,4405103,هستيجان
44,4405104,جاسب
44,4405105,وسقونقان
44,4405106,جوشق
44,4405107,خرنق
44,4405108,نصرت اباد
44,4406000,ساوه
44,4406100,مرکزي  ساوه
44,4406101,شاهسونکندي
44,4406102,قيطانيه
44,4406103,طرازناهيد
44,4406104,قره  چاي
44,4406105,نورعلي  بيک
44,4406106,يل  اباد
44,4406200,خرقان
44,4406201,الوير
44,4406202,دوزج
44,4406203,عليشار
44,4406300,زرند
44,4406301,مامونيه
44,4406302,زاويه
44,4406303,رحيم آباد
44,4406304,حکيم  اباد
44,4406305,خشکرود
44,4406306,رودشور
44,4406400,نوبران
44,4406401,غرق  اباد
44,4406402,اق  کهريز
44,4406403,پيمان
44,4406404,بيات
44,4406405,کوهپايه
44,4406406,ياتان
44,4406901,قشلاق  مزرعه
44,4406902,کره  بر
44,4406903,احمد آباد
44,4406905,سينک
44,4406906,دانکندي
44,4406907,اجان
44,4406908,اسيابک
44,4406909,کهک عليا
44,4406910,ديلخي  بلاغ
44,4406911,گوکبلاغ
44,4406912,چمرم
44,4406913,ولامه
44,4406914,ويدر
44,4406916,ميل
44,4407000,سربند
44,4407100,مرکزي  سربند
44,4407101,شازند
44,4407102,استانه
44,4407103,عضديه
44,4407104,زاليان
44,4407105,ده  کاييد
44,4407106,قره  کهريز
44,4407107,هفته
44,4407108,پل  دواب
44,4407109,توره
44,4407110,نهرميان
44,4407200,هندودر
44,4407202,مالمير
44,4407203,حشيان
44,4407204,حاجي  بک
44,4407901,مکه  جوب
44,4407902,مصرلو
44,4407903,خيان
44,4407904,دزداندره
44,4407905,ضيااباد
44,4407906,سالمير
44,4407907,گاوگدار
44,4407908,بازنه
44,4407909,کميشان
44,4407910,تواندشت سفلي
44,4407911,رستمراه
44,4407912,قدمگاه
44,4407913,تلفتسان
44,4407914,تجره
44,4407915,آب بخشان
44,4407916,گزطاف عليا
44,4407917,قره  قيه
44,4408000,محلات
44,4408100,مرکزي  محلات
44,4408101,نيمور
44,4408102,باقرآباد
44,4408103,خورهه
44,4499901,راونج
44,4499902,جعفرآباد
44,4499903,شرا
44,4499904,کزاز
44,4499905,طغرود
44,4499906,کله  زن
44,4499907,دستجرد
44,4499908,دالايي
44,4499909,رازقان
44,4499910,آبگرم
44,4499911,فراهان سفلي
44,4499912,فراهان عليا
44,4499913,بزچلو
44,4499914,مزدقنچاي
44,4499915,مشهداردهال
44,4499916,مشهد
44,4499917,رزقنجاي
49,4900000,استان البرز
49,4900001,ادران
49,4900002,ارنگه
49,4900003,اسارا
49,4900004,افشاريه  کرج
49,4900005,پلنگ اباد
49,4900006,خچره
49,4900007,سرخه  حصار
49,4900008,سيجان
49,4900009,صالح  اباد
49,4900010,عباس اباد
49,4900011,نسا
49,4900012,شهرقدس
49,4900013,کاظم  اباد
49,4900016,کماکان
49,4900017,کمال  اباد
49,4900018,کمال  شهر
49,4900019,گرمدره
49,4900020,فرحناز
49,4900021,مرکزي  کرج
49,4900022,مشکين دشت
49,4900023,مهرشهر
49,4900024,نجم  اباد
49,4900026,وشته
49,4900027,ولداباد
49,4901000,ساوجبلاغ
49,4901001,چندار
49,4901002,حسن بکول
49,4901003,خواجه  جمال  الدين
49,4901004,سعيداباد
49,4901005,عليشاه  عوض
49,4901007,مرکزي  ساوجبلاغ
49,4901008,هشتگرد
49,4901009,هيو
49,4901100,طالقان
49,4901101,بالاطالقان
49,4901102,پايين طالقان
49,4901103,شهرک طالقان
49,4901104,صفرخواجه
49,4901105,عرب ابادکوه
49,4901106,علي آباد
49,4901107,فشند
49,4901108,ميان طالقان
49,4901109,نجم  اباد -  طالقان
49,4902000,نظراباد
49,4902001,بختيار
49,4902002,اميريان
49,4902003,برغان
49,4902004,تنکمان
49,4902005,جوستان
49,4902006,رامجين
49,4902007,شهراسر
49,4902008,شيخ  حسن
49,4902009,جمال  الدين
49,4903000,ماهدشت
49,4904000,محمدشهر
49,4904001,محمدآباد
49,4905000,اشتهارد
49,4906000,فرديس
55,5500000,استان گيلان
55,5501000,رشت
55,5501100,مرکزي  رشت
55,5501101,پسيخان
55,5501102,خشت مسجد
55,5501103,پيربازار
55,5501104,لاکان
55,5501105,حومه
55,5501106,دارسازي  خناچاه
55,5501200,خمام
55,5501201,چاپارخانه
55,5501202,کته  سرخمام
55,5501203,کته  سر
55,5501204,جوکام
55,5501205,بالامحله
55,5501300,خشک بيجار
55,5501301,حاجي  بکنده  خشک بيجار
55,5501302,حاجي  بکنده
55,5501303,نوشرخشک بيجار
55,5501304,نوشر
55,5501400,سنگر
55,5501401,ويشکاننک
55,5501402,سراوان
55,5501403,اسلام آباد
55,5501500,کوچصفهان
55,5501501,بلسبنه
55,5501502,لولمان -  کوچصفهان
55,5501503,پيربست لولمان
55,5501504,کنارسر
55,5501505,کنارسربزرگ
55,5501506,نويده
55,5501600,لشت نشا
55,5501601,کفشه  لشت نشا
55,5501602,بالاکفشه
55,5501603,جيرهنده  لشت نشا
55,5501604,جيرهنده
55,5501605,علي  ابادزيباکنار
55,5501606,زيباکنار
55,5501608,توچاه
55,5501609,چاقوچاه
55,5501901,ماشک
55,5501902,لچه  گوراب
55,5501903,سروندان
55,5501904,شيجان
55,5501905,پشکه
55,5501906,پيرموسي
55,5501907,کدوسرا
55,5501908,جعفرآباد
55,5501909,بيجارکنار
55,5501910,رودکل
55,5501911,کيلوه
55,5502000,استارا
55,5502100,مرکزي  استارا
55,5502101,حيران
55,5502102,کيلاده
55,5502103,لوندويل
55,5502104,ويرموني
55,5502902,دگرمانکشي
55,5502903,تله  خان
55,5503000,استانه  اشرفيه
55,5503100,مرکزي  استانه  اشرفيه
55,5503200,کياشهر
55,5503901,لشکام
55,5503902,پنچاه
55,5503903,داخل
55,5503905,لسکوکلايه
55,5503907,گورکا
55,5503908,کشل  ازادسرا
55,5503909,کيسم
55,5503910,دهشال
55,5503911,چهارده
55,5503912,شيرکوه  چهارده
55,5503914,دهسر
55,5503915,دهگاه
55,5504000,بندرانزلي
55,5504100,مرکزي  بندرانزلي
55,5504101,چهارفريضه
55,5504102,کپورچال
55,5504103,ابکنار
55,5504104,خميران
55,5504107,ليچارگي  حسن رود
55,5505000,رودبار
55,5505100,مرکزي  رودبار
55,5505101,رستم  اباد
55,5505102,منجيل
55,5505103,لوشان
55,5505104,رستم  ابادجنوبي
55,5505105,رستم  ابادشمالي
55,5505106,اسکولک
55,5505108,کلشتر
55,5505200,رحمت ابادوبلوکات
55,5505201,توتکابن
55,5505202,رحمت اباد
55,5505203,بلوکات
55,5505204,شهربيجار
55,5505205,دشتويل
55,5505208,جمال  اباد
55,5505300,عمارلو
55,5505301,جيرنده
55,5505302,کليشم
55,5505303,خورگام
55,5505304,بره  سر
55,5505305,دلفک
55,5505306,چهارمحل
55,5505901,لاکه
55,5505902,گردويشه
55,5505903,ماست خور
55,5506000,رودسر
55,5506100,مرکزي  رودسر
55,5506101,کلاچاي
55,5506102,چابکسر
55,5506103,واجارگاه
55,5506104,چيني  جان
55,5506105,رضامحله
55,5506106,اوشيان وسياهکل  رود
55,5506107,چاي  جان
55,5506108,ماچيان
55,5506200,املش
55,5506201,املش شمالي
55,5506202,کهنه  گوراب
55,5506203,شبخوس لات
55,5506204,سمام
55,5506205,ملکوت
55,5506206,کجيد
55,5506207,املش جنوبي
55,5506208,حاجي آباد
55,5506300,رحيم آباد
55,5506301,طول  لات
55,5506302,شوييل
55,5506303,اشکورعلياوسيارستاق
55,5506304,سارم
55,5506305,اشکورسفلي
55,5506306,زيار
55,5506307,تازه  اباد
55,5506901,شيخ  زاهدمحله
55,5506902,امام
55,5506903,بي  بالان
55,5507000,صومعه  سرا
55,5507100,مرکزي  صومعه  سرا
55,5507101,طاهرگوراب
55,5507102,ضيابر
55,5507103,کسما
55,5507104,تولم  شهر
55,5507200,ميرزاکوچک جنگلي
55,5507201,گوراب زرميخ
55,5507202,مرکيه
55,5507300,تولم
55,5507301,مرجقل
55,5507302,ليف شاگرد
55,5507303,هندوخاله
55,5507901,دليوندان
55,5507902,اباتر
55,5507903,چشمه  سر
55,5507904,چمشقال
55,5507905,دوگور
55,5507906,اشپلم
55,5508000,طوالش
55,5508100,مرکزي  طوالش
55,5508101,هشتپر
55,5508102,ساحلي  جوکندان
55,5508103,چلونصر
55,5508104,کوهستاني  طالش
55,5508105,کيش ديبي
55,5508106,اسالم
55,5508107,طولارود
55,5508200,گرگان رود
55,5508201,حويق
55,5508202,ليسار
55,5508300,رضوانشهر
55,5508301,پره  سر
55,5508302,گيل  دولاب
55,5508303,دارسرا
55,5508304,ديناچال
55,5508305,بازارديناچال
55,5508306,خوشابر
55,5508307,شنگاور
55,5508308,ييلاقي  ارده
55,5508309,ارده
55,5508400,ماسال  شاندرمن
55,5508401,ماسال
55,5508402,تاسکوه
55,5508403,شاندرمن
55,5508404,بازارجمعه
55,5509000,فومن
55,5509100,مرکزي  فومن
55,5509101,ماسوله
55,5509102,گشت
55,5509103,اليان
55,5509104,سياهرود
55,5509105,گوراب پس
55,5509106,لولمان -  مرکزي  فومن
55,5509107,رودپيش
55,5509108,سردارجنگل
55,5509109,بالاماکلوان
55,5509901,حسين آباد
55,5509902,چيران
55,5509903,للکام
55,5509904,لکده
55,5509905,پيرده
55,5510000,شفت
55,5510100,مرکزي  شفت
55,5510101,جيرده
55,5510102,ملاسرا
55,5510200,احمدسرگوراب
55,5510201,چوبر
55,5510202,نصيرمحله
55,5511000,لاهيجان
55,5511100,مرکزي  لاهيجان
55,5511101,اهندان
55,5511102,بازکياکوراب
55,5511103,لفمجان
55,5511104,بازارلفمجان
55,5511105,ليالستان
55,5511106,رودبنه
55,5511107,شيرجوپشت
55,5511108,بالامحله  ناصرکياده
55,5511109,ليل
55,5511110,سطل  سر
55,5511200,سياهکل
55,5511201,توتکي
55,5511202,خرارود
55,5511203,مالفجان
55,5511204,موشاد
55,5511205,بينوند
55,5511300,ديلمان
55,5511301,پيرکوه
55,5511302,پيرکوه  عليا
55,5511901,بالارودپشت
55,5512000,لنگرود
55,5512100,مرکزي  لنگرود
55,5512101,کومله -  مرکزي  لنگرود
55,5512102,شلمان
55,5512103,چاف
55,5512104,چاف پايين
55,5512105,درياسر
55,5512106,ديوشل
55,5512107,گل  سفيد
55,5512200,اطاقور
55,5512201,کومله -  اطاقور
55,5512202,لات ليل
55,5512902,حاجي  سرا
55,5512903,چم  خاله
55,5599901,حسن کياده
55,5599902,سيارستاق  ييلاقي
55,5599903,بازار
55,5599904,سنديان
55,5599905,خطبه  سرا
55,5599906,خال  سرا
55,5599907,کلاچلي
55,5599908,جوکندان
55,5599909,گسگرات
55,5599910,ريک
55,5599911,هره  دشت
55,5599912,استانه
55,5599913,پونل
55,5599914,طالشدولاب
55,5599915,بازارماسال
55,5599916,رضوان
55,5599917,تولمات
55,5599918,گرگانرودشمالي
55,5599919,جماکوه
55,5599920,سيارستاق  قشلاقي
55,5599921,سياهکل  رود
55,5599922,شکردشت
55,5599923,فاراب
55,5599924,تالش
55,5599925,ميانده
55,5599926,محمودآباد
55,5599927,ميانکوه
55,5599928,مريان
55,5599929,ناوان
61,6100000,استان اردبيل
61,6101000,اردبيل
61,6101100,مرکزي  اردبيل
61,6101101,سرعين
61,6101102,ارشق  شرقي
61,6101103,تقي  ديزج
61,6101104,بالغلو
61,6101105,شام  اسبي
61,6101106,سبلان
61,6101107,ارديموسي
61,6101108,سردابه
61,6101109,خشکه  رود
61,6101110,کلخوران
61,6101111,کلخوران شيخ
61,6101112,آبگرم
61,6101113,ورنياب
61,6101114,شرقي
61,6101115,نيار
61,6101116,غربي
61,6101117,ثمرين
61,6101200,نمين
61,6101201,دولت آباد
61,6101202,گرده
61,6101204,عنبران سفلي
61,6101205,ويلکيج  جنوبي
61,6101206,حور
61,6101207,ويلکيج  شمالي
61,6101208,ننه  کران
61,6101209,ويلکيج  مرکزي
61,6101210,ابي  بيگلو
61,6101300,نير
61,6101301,دورسونخواجه
61,6101302,اسلام آباد -  نير
61,6101303,رضاقلي  قشلاق
61,6101304,يورتچي  شرقي
61,6101305,کوراييم
61,6101306,يورتچي  غربي
61,6101307,قره  شيران
61,6101308,مهماندوست
61,6101309,مهماندوست عليا
61,6101400,هير
61,6101401,فولادلوي  جنوبي
61,6101402,بودالالو
61,6101403,فولادلوي  شمالي
61,6101404,ازادلوي  بزرگ
61,6101901,گللو
61,6101902,ازچه
61,6101903,عنبران
61,6101904,خانقاه  عليا
61,6101905,خوام
61,6101906,خرام
61,6101907,رضي  اباد
61,6101908,باروق
61,6101909,جله  کران
61,6101910,کورعباسلو
61,6101911,پيله  رود
61,6101912,اقاباقر
61,6101913,خوش اباد
61,6101914,قره  تپه
61,6102000,بيله  سوار
61,6102100,مرکزي  بيله  سوار
61,6102101,انجيرلو
61,6102102,گوگ تپه
61,6102200,قشلاق  دشت
61,6102201,جعفرآباد
61,6102202,قشلاق  جنوبي
61,6102203,شورگل
61,6102204,قشلاق  شرقي
61,6103000,پارس اباد
61,6103100,مرکزي  پارس اباد
61,6103101,تازه  کند
61,6103102,تازه  کندقديم
61,6103103,ساوالان
61,6103104,گوشلو
61,6103105,قشلاق  شمالي
61,6103106,اسلام آباد -  مرکزي  پارس اباد
61,6103200,اصلاندوز
61,6103201,قشلاق  غربي
61,6103202,بوران عليا
61,6103901,باقرلو
61,6104000,خلخال
61,6104100,مرکزي  خلخال
61,6104101,خانندبيل  شرقي
61,6104102,خوجين
61,6104103,خانندبيل  غربي
61,6104104,گزاز
61,6104105,سنجبدشرقي
61,6104106,لنبر
61,6104200,خورش رستم
61,6104201,هشتجين
61,6104202,خورش رستم  جنوبي
61,6104203,برندق
61,6104204,خورش رستم  شمالي
61,6104300,سنجبد
61,6104301,گيوي
61,6104302,سنجبدجنوبي
61,6104303,فيروزاباد
61,6104304,سنجبدشمالي
61,6104305,خلف لو
61,6104306,سنجبدغربي
61,6104307,گنجگاه
61,6104400,شاهرود
61,6104401,کلور
61,6104402,پلنگا
61,6104403,کرين
61,6104404,شال
61,6104901,مجره
61,6104902,کيوي
61,6104904,مرشت
61,6104905,گيلوان
61,6104906,منجبد
61,6104907,هشجين
61,6104908,ميل  اغاردان
61,6105000,گرمي
61,6105100,مرکزي  گرمي
61,6105101,اجارودشرقي
61,6105102,زهرا
61,6105103,اجارودغربي
61,6105104,ديزج
61,6105105,اجارودمرکزي
61,6105106,حمزه  خانلو
61,6105107,اجارودشمالي
61,6105108,شکراب
61,6105109,اني
61,6105200,انگوت
61,6105201,انگوت شرقي
61,6105202,تازه  کندانگوت
61,6105203,انگوت غربي
61,6105204,قره  اغاج  پايين
61,6105205,پايين برزند
61,6106000,مشگين شهر
61,6106100,مرکزي  مشگين شهر
61,6106101,دشت
61,6106102,عباس ابادپري  خان
61,6106103,شعبان
61,6106105,الي
61,6106106,مشگين غربي
61,6106107,قصابه
61,6106200,مشگين شرقي
61,6106201,قره  سو
61,6106203,فخراباد
61,6106204,نقدي
61,6106205,نقدي  عليا
61,6106206,لاهرود
61,6106300,ارشق
61,6106301,ارشق  شمالي
61,6106302,قوشه  سفلي
61,6106303,ارشق  غربي
61,6106304,مرادلو
61,6106305,ارشق  مرکزي
61,6106306,رضي
61,6106307,صلوات
61,6106308,يافت
61,6106309,گنجويه
61,6106500,کوثر
61,6106901,قاسم  کندي
61,6106902,کوحبق
61,6106903,محمدي
61,6199901,اقبلاغ
61,6199902,ميرزارحيم  لو
62,6200000,استان قم
62,6201000,قم
62,6201100,مرکزي  قم
62,6201101,راهجردشرقي
62,6201102,سلفچگان
62,6201103,قمرود
62,6201104,قنوات
62,6201105,حاجي  ابادلکها
62,6201106,قورکچل
62,6201200,جعفرآباد
62,6201201,گازران
62,6201300,خلجستان
62,6201301,دستجرد
62,6201302,قاهان
62,6201400,نوفل  شاتو
62,6201401,فردو
62,6201402,ميم
62,6201403,کهک
62,6201404,نيزار
62,6201916,اسلام آباد
62,6299901,ديزج
62,6299902,حسن آباد
62,6299904,دتنوه
62,6299905,راهجردغربي
62,6299906,بيوهمند
62,6299907,ديزار
62,6299908,حرم
62,6299909,باغک
62,6299910,راهجرد
62,6299911,محمدآباد
62,6299912,ونان
62,6299913,وشنوه
62,6299914,نوراباد
63,6300000,استان قزوين
63,6301000,قزوين
63,6301001,راجرجين
63,6301002,رحمت اباد
63,6301003,رحيم آباد
63,6301004,رودبارالموت
63,6301005,رودبارقزوين
63,6301006,ريال  اباد
63,6301007,زاچکان عليا
63,6301008,سياه  دشت
63,6301009,علي آباد
63,6301010,فلار
63,6301011,قاقازان
63,6301012,قرانچال
63,6301013,قليچ  کندي
63,6301014,کله  دره
63,6301015,کورطل
